Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI5230,78,-10,-91,-64,
01/10/25 16:28:39,39.0063576,-95.22178705,311,480,78,5230,216254.1,55302,-95,-10,-67,10,5230,78,-10,-95,-67,5230,79,-13,-97,-76,
01/10/25 16:28:42,39.006357566666665,-95.22178698333333,311,480,78,5230,216254.1,55302,-92,-10,-64,16,5230,78,-9,-94,-68,5230,79,-12,-99,-78,
01/10/25 16:28:47,39.006289683333335,-95.22166586666667,311,480,78,5230,216254.1,55302,-91,-9,-64,10,5230,78,-9,-98,-71,5230,79,-11,-97,-79,
01/10/25 16:28:50,39.006274266666665,-95.22165148333333,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-12,-93,-73,
01/10/25 16:28:54,39.00625785,-95.22164376666667,311,480,78,5230,216254.1,55302,-91,-11,-62,11,5230,78,-11,-91,-62,5230,79,-14,-92,-70,
01/10/25 16:28:57,39.00627121666667,-95.22168155,311,480,78,5230,216254.1,55302,-90,-10,-62,11,5230,78,-10,-90,-62,5230,79,-13,-92,-71,
01/10/25 16:29:00,39.006314016666664,-95.22172043333333,311,480,78,5230,216254.1,55302,-91,-10,-64,11,5230,78,-10,-91,-64,5230,79,-13,-93,-72,
01/10/25 16:29:03,39.0063063,-95.22171946666667,311,480,78,5230,216254.1,55302,-92,-11,-64,14,5230,78,-10,-92,-64,5230,79,-12,-93,-73,
01/10/25 16:29:06,39.006297116666666,-95.22171976666667,311,480,78,5230,216254.1,55302,-92,-11,-64,14,5230,78,-11,-92,-64,5230,79,-16,-94,-70,
01/10/25 16:29:09,39.00629661666667,-95.22171825,311,480,78,5230,216254.1,55302,-92,-10,-65,14,5230,78,-10,-92,-65,5230,79,-15,-94,-71,
01/10/25 16:29:12,39.00629798333333,-95.22171923333333,311,480,78,5230,216254.1,55302,-91,-11,-63,14,5230,78,-11,-91,-63,
01/10/25 16:29:18,39.006298566666665,-95.22171965,311,480,78,5230,216254.1,55302,-93,-10,-66,12,5230,78,-10,-93,-66,
01/10/25 16:29:21,39.00629845,-95.22171996666667,311,480,78,5230,216254.1,55302,-92,-10,-65,13,5230,78,-10,-92,-65,
01/10/25 16:29:24,39.006298316666665,-95.22172021666667,311,480,78,5230,216254.1,55302,-92,-12,-63,11,5230,78,-12,-92,-63,
01/10/25 16:29:27,39.00629848333333,-95.22172088333333,311,480,78,5230,216254.1,55302,-95,-11,-67,11,5230,78,-11,-95,-67,
01/10/25 16:29:30,39.0062988,-95.22172158333333,311,480,78,5230,216254.1,55302,-96,-10,-68,10,5230,78,-10,-96,-68,5230,79,-14,-99,-78,
01/10/25 16:29:33,39.00629886666667,-95.22172185,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-9,-93,-66,5230,79,-14,-102,-80,
01/10/25 16:29:36,39.00629935,-95.22172228333334,311,480,78,5230,216254.1,55302,-92,-10,-65,12,5230,78,-10,-92,-65,5230,79,-13,-101,-79,
01/10/25 16:29:39,39.00629995,-95.22172266666666,311,480,78,5230,216254.1,55302,-94,-9,-67,14,5230,78,-10,-93,-65,5230,79,-12,-93,-73,
01/10/25 16:29:43,39.00630035,-95.22172273333334,311,480,78,5230,216254.1,55302,-95,-11,-67,12,5230,78,-11,-95,-67,5230,79,-12,-100,-81,
01/10/25 16:29:46,39.00630055,-95.2217229,311,480,78,5230,216254.1,55302,-94,-10,-67,13,5230,78,-10,-94,-67,5230,79,-10,-99,-80,
01/10/25 16:29:49,39.00630076666667,-95.22172283333333,311,480,78,5230,216254.1,55302,-94,-10,-66,11,5230,78,-10,-94,-67,5230,79,-10,-98,-79,
01/10/25 16:29:53,39.006300833333334,-95.22172298333334,311,480,78,5230,216254.1,55302,-93,-10,-66,14,5230,78,-10,-93,-66,5230,79,-10,-93,-75,
01/10/25 16:29:56,39.00630091666667,-95.2217234,311,480,78,5230,216254.1,55302,-96,-9,-69,13,5230,78,-9,-96,-69,5230,79,-10,-99,-81,
01/10/25 16:29:59,39.00630086666666,-95.22172351666667,311,480,78,5230,216254.1,55302,-95,-10,-68,13,5230,78,-10,-95,-68,5230,79,-10,-95,-77,
01/10/25 16:30:02,39.00630085,-95.2217236,311,480,78,5230,216254.1,55302,-94,-11,-66,12,5230,78,-11,-94,-66,5230,79,-11,-95,-75,
01/10/25 16:30:05,39.0063009,-95.22172353333333,311,480,78,5230,216254.1,55302,-95,-11,-66,13,5230,78,-9,-95,-69,5230,79,-11,-99,-80,
01/10/25 16:30:08,39.00630086666666,-95.22172351666667,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-13,-98,-77,
01/10/25 16:30:12,39.0063008,-95.22172395,311,480,78,5230,216254.1,55302,-93,-9,-67,12,5230,78,-9,-93,-67,5230,79,-11,-100,-81,
01/10/25 16:30:16,39.00630135,-95.2217241,311,480,78,5230,216254.1,55302,-93,-9,-67,13,5230,78,-9,-93,-67,5230,79,-10,-96,-78,
01/10/25 16:30:19,39.0063014,-95.22172368333334,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-13,-97,-76,
01/10/25 16:30:22,39.006301283333336,-95.22172343333334,311,480,78,5230,216254.1,55302,-93,-9,-66,13,5230,78,-9,-93,-66,5230,79,-10,-96,-78,
01/10/25 16:30:25,39.00630103333334,-95.22172326666667,311,480,78,5230,216254.1,55302,-92,-11,-64,13,5230,78,-11,-92,-64,5230,79,-12,-94,-74,
01/10/25 16:30:28,39.006300966666664,-95.22172335,311,480,78,5230,216254.1,55302,-92,-10,-65,14,5230,78,-10,-92,-65,5230,79,-10,-93,-75,
01/10/25 16:30:31,39.006300966666664,-95.22172321666666,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-13,-100,-78,
01/10/25 16:30:34,39.00630105,-95.2217234,311,480,78,5230,216254.1,55302,-93,-10,-66,12,5230,78,-10,-93,-66,5230,79,-13,-99,-77,
01/10/25 16:30:37,39.00630111666667,-95.22172353333333,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-12,-99,-78,
01/10/25 16:30:41,39.006301416666666,-95.22172363333334,311,480,78,5230,216254.1,55302,-93,-11,-65,11,5230,78,-11,-93,-65,5230,79,-14,-94,-72,
01/10/25 16:30:44,39.0063016,-95.22172381666667,311,480,78,5230,216254.1,55302,-93,-11,-65,10,5230,78,-11,-93,-65,5230,79,-14,-94,-72,
01/10/25 16:30:47,39.00630165,-95.22172363333334,311,480,78,5230,216254.1,55302,-92,-11,-64,10,5230,78,-11,-92,-64,5230,79,-14,-95,-73,
