Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI
01/29/25 15:41:25,38.95220761666667,-95.2639612,311,480,364,2300,216841.22,55302,-109,-12,-78,10,2300,364,-12,-109,-78,2300,280,-17,-114,-90,2300,110,-18,-115,-90,
01/29/25 15:41:26,38.95220761666667,-95.2639612,311,480,364,2300,216841.22,55302,-110,-12,-77,8,2300,364,-12,-110,-77,2300,110,-20,-118,-88,2300,332,-20,-121,-88,
01/29/25 15:41:27,38.95220761666667,-95.2639612,311,480,364,2300,216841.22,55302,-111,-12,-78,9,2300,364,-13,-111,-76,2300,110,-17,-115,-88,2300,332,-19,-117,-88,
01/29/25 15:41:28,38.95220761666667,-95.2639612,311,480,364,2300,216841.22,55302,-111,-12,-81,9,2300,364,-12,-111,-78,2300,110,-18,-117,-92,2300,332,-17,-117,-92,
01/29/25 15:41:29,38.95220761666667,-95.2639612,311,480,364,2300,216841.22,55302,-111,-13,-77,9,2300,364,-12,-111,-79,2300,110,-16,-114,-90,2300,280,-15,-112,-90,
01/29/25 15:41:30,38.95220761666667,-95.2639612,311,480,364,2300,216841.22,55302,-111,-12,-80,11,2300,364,-12,-111,-81,2300,110,-15,-115,-93,
01/29/25 15:41:31,38.95220761666667,-95.26396118333334,311,480,364,2300,216841.22,55302,-110,-11,-76,12,2300,364,-11,-110,-76,2300,110,-16,-116,-90,2300,280,-15,-113,-90,
01/29/25 15:41:32,38.95220761666667,-95.26396118333334,311,480,364,2300,216841.22,55302,-108,-11,-75,11,2300,364,-11,-108,-76,2300,280,-15,-113,-90,2300,110,-17,-114,-90,
01/29/25 15:41:33,38.95220761666667,-95.26396118333334,311,480,364,2300,216841.22,55302,-109,-12,-75,11,2300,364,-12,-109,-77,2300,280,-15,-112,-89,2300,110,-18,-115,-89,
01/29/25 15:41:34,38.95220763333333,-95.26396118333334,311,480,364,2300,216841.22,55302,-109,-11,-76,9,2300,364,-11,-110,-79,2300,280,-14,-114,-92,2300,110,-18,-117,-92,
01/29/25 15:41:36,38.95220763333333,-95.26396118333334,311,480,364,2300,216841.22,55302,-111,-12,-79,8,2300,364,-13,-112,-79,2300,280,-14,-114,-91,2300,110,-18,-117,-91,
01/29/25 15:41:37,38.95220763333333,-95.26396118333334,311,480,364,2300,216841.22,55302,-111,-12,-79,10,2300,364,-12,-111,-80,2300,110,-17,-116,-91,
01/29/25 15:41:38,38.95220763333333,-95.26396118333334,311,480,364,2300,216841.22,55302,-110,-11,-78,10,2300,364,-11,-110,-80,2300,332,-14,-114,-91,
01/29/25 15:41:39,38.95220761666667,-95.26396118333334,311,480,364,2300,216841.22,55302,-110,-11,-79,10,2300,364,-11,-110,-79,2300,332,-15,-115,-91,
01/29/25 15:41:40,38.95220763333333,-95.26396118333334,311,480,364,2300,216841.22,55302,-110,-11,-78,10,2300,364,-11,-110,-79,2300,280,-15,-114,-90,
01/29/25 15:41:41,38.95220763333333,-95.26396116666666,311,480,364,2300,216841.22,55302,-110,-11,-77,10,2300,364,-11,-110,-77,2300,280,-14,-112,-90,
01/29/25 15:41:42,38.95220763333333,-95.26396116666666,311,480,364,2300,216841.22,55302,-109,-11,-79,10,2300,364,-11,-109,-79,2300,280,-13,-111,-90,
01/29/25 15:41:43,38.95220763333333,-95.26396116666666,311,480,364,2300,216841.22,55302,-109,-11,-78,9,2300,364,-11,-109,-78,2300,280,-13,-112,-89,
01/29/25 15:41:44,38.95220763333333,-95.26396116666666,311,480,364,2300,216841.22,55302,-109,-11,-78,10,2300,364,-11,-109,-77,2300,280,-14,-111,-90,2300,332,-18,-116,-90,
01/29/25 15:41:45,38.95220763333333,-95.26396116666666,311,480,364,2300,216841.22,55302,-110,-12,-78,10,2300,364,-12,-110,-79,2300,280,-14,-111,-89,
01/29/25 15:41:46,38.95220763333333,-95.26396116666666,311,480,364,2300,216841.22,55302,-109,-11,-79,11,2300,364,-10,-109,-79,2300,280,-14,-112,-89,
01/29/25 15:41:48,38.95220763333333,-95.26396116666666,311,480,364,2300,216841.22,55302,-109,-11,-78,9,2300,364,-11,-110,-78,2300,280,-13,-111,-90,
01/29/25 15:41:49,38.95220763333333,-95.26396115,311,480,364,2300,216841.22,55302,-110,-11,-79,11,2300,364,-11,-109,-77,2300,110,-16,-114,-89,
01/29/25 15:41:50,38.95220763333333,-95.26396115,311,480,364,2300,216841.22,55302,-110,-11,-77,10,2300,364,-11,-109,-79,2300,110,-17,-115,-89,
01/29/25 15:41:51,38.95220763333333,-95.26396115,311,480,364,2300,216841.22,55302,-108,-11,-76,10,2300,364,-11,-108,-77,2300,110,-17,-114,-88,
01/29/25 15:41:52,38.95220763333333,-95.26396115,311,480,364,2300,216841.22,55302,-108,-10,-79,11,2300,364,-10,-108,-78,2300,280,-15,-113,-90,
01/29/25 15:41:53,38.95220763333333,-95.26396115,311,480,364,2300,216841.22,55302,-109,-11,-78,10,2300,364,-11,-109,-78,2300,280,-15,-114,-89,
01/29/25 15:41:54,38.95220763333333,-95.26396115,311,480,364,2300,216841.22,55302,-109,-11,-79,10,2300,364,-11,-110,-79,
01/29/25 15:41:55,38.95220765,-95.26396115,311,480,364,2300,216841.22,55302,-110,-11,-77,9,2300,364,-12,-110,-79,2300,110,-20,-119,-90,
01/29/25 15:41:56,38.95220765,-95.26396113333334,311,480,364,2300,216841.22,55302,-111,-11,-80,9,2300,364,-11,-111,-78,2300,110,-17,-117,-91,2300,280,-14,-115,-90,
01/29/25 15:41:57,38.95220765,-95.26396113333334,311,480,364,2300,216841.22,55302,-112,-12,-80,9,2300,364,-12,-112,-81,2300,110,-14,-114,-91,
01/29/25 15:41:58,38.95220763333333,-95.26396113333334,311,480,364,2300,216841.22,55302,-111,-12,-79,10,2300,364,-12,-111,-78,2300,110,-14,-111,-90,
01/29/25 15:42:00,38.95220763333333,-95.26396113333334,311,480,364,2300,216841.22,55302,-112,-13,-78,9,2300,364,-13,-112,-81,2300,280,-14,-113,-90,2300,110,-18,-117,-90,
01/29/25 15:42:01,38.95220763333333,-95.26396113333334,311,480,364,2300,216841.22,55302,-112,-11,-78,10,2300,364,-12,-112,-78,2300,110,-20,-119,-89,
01/29/25 15:42:02,38.95220761666667,-95.26396113333334,311,480,364,2300,216841.22,55302,-110,-11,-80,12,2300,364,-11,-110,-79,2300,110,-20,-124,-89,
01/29/25 15:42:03,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-108,-11,-73,9,2300,364,-11,-108,-75,2300,280,-18,-113,-86,2300,110,-14,-111,-86,
01/29/25 15:42:04,38.95220763333333,-95.26396113333334,311,480,364,2300,216841.22,55302,-110,-12,-80,10,2300,364,-12,-110,-76,2300,110,-20,-123,-88,2300,280,-18,-113,-87,
01/29/25 15:42:05,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-110,-11,-78,10,2300,364,-11,-110,-78,2300,110,-20,-118,-89,2300,280,-15,-113,-89,2300,104,-20,-127,-89,
01/29/25 15:42:06,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-110,-12,-81,10,2300,364,-12,-111,-79,2300,110,-16,-114,-93,
01/29/25 15:42:07,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-112,-12,-80,10,2300,364,-12,-112,-81,2300,110,-16,-115,-92,2300,280,-17,-116,-92,
01/29/25 15:42:08,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-114,-13,-82,9,2300,364,-13,-114,-82,2300,110,-13,-113,-92,
01/29/25 15:42:09,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-113,-11,-81,10,2300,364,-11,-113,-83,2300,110,-16,-117,-94,2300,280,-14,-115,-94,
01/29/25 15:42:11,38.95220763333333,-95.2639611,311,480,364,2300,216841.22,55302,-112,-11,-80,9,2300,364,-11,-111,-77,2300,110,-16,-116,-90,
01/29/25 15:42:12,38.95220763333333,-95.2639611,311,480,364,2300,216841.22,55302,-110,-11,-80,11,2300,364,-11,-110,-79,2300,110,-16,-115,-90,
01/29/25 15:42:13,38.95220763333333,-95.2639611,311,480,364,2300,216841.22,55302,-112,-11,-80,11,2300,364,-11,-111,-78,2300,110,-17,-117,-89,
01/29/25 15:42:14,38.95220763333333,-95.2639611,311,480,364,2300,216841.22,55302,-110,-11,-77,12,2300,364,-11,-109,-77,2300,110,-18,-116,-90,2300,280,-16,-113,-90,
01/29/25 15:42:15,38.95220763333333,-95.2639611,311,480,364,2300,216841.22,55302,-109,-11,-77,9,2300,364,-11,-109,-80,2300,110,-17,-115,-92,2300,104,-20,-121,-92,2300,280,-15,-112,-92,
01/29/25 15:42:16,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-109,-11,-77,10,2300,364,-11,-109,-76,2300,110,-20,-117,-87,2300,280,-17,-114,-87,
01/29/25 15:42:17,38.95220765,-95.26396111666666,311,480,364,2300,216841.22,55302,-107,-10,-77,12,2300,364,-10,-107,-76,
01/29/25 15:42:18,38.95220765,-95.26396111666666,311,480,364,2300,216841.22,55302,-107,-10,-74,10,2300,364,-10,-107,-73,2300,110,-18,-113,-85,2300,280,-18,-114,-85,
01/29/25 15:42:19,38.95220765,-95.26396111666666,311,480,364,2300,216841.22,55302,-104,-10,-70,9,2300,364,-10,-104,-74,2300,110,-16,-109,-86,
01/29/25 15:42:20,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-103,-10,-72,11,2300,364,-10,-103,-72,2300,280,-20,-112,-81,2300,110,-20,-115,-81,2300,260,-20,-113,-81,
01/29/25 15:42:21,38.95220763333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-100,-11,-70,10,2300,364,-11,-100,-70,2300,110,-17,-106,-82,
01/29/25 15:42:23,38.9522076,-95.26396111666666,311,480,364,2300,216841.22,55302,-101,-11,-69,12,2300,364,-11,-101,-72,2300,110,-18,-108,-80,2300,280,-20,-112,-79,
01/29/25 15:42:24,38.95220758333333,-95.26396111666666,311,480,364,2300,216841.22,55302,-100,-11,-66,9,2300,364,-11,-101,-66,2300,110,-17,-106,-80,
01/29/25 15:42:25,38.952207566666665,-95.26396111666666,311,480,364,2300,216841.22,55302,-100,-10,-70,11,2300,364,-10,-100,-69,2300,110,-16,-106,-81,
01/29/25 15:42:26,38.952207566666665,-95.26396111666666,311,480,364,2300,216841.22,55302,-100,-11,-67,9,2300,364,-11,-101,-70,2300,110,-14,-103,-81,
01/29/25 15:42:27,38.952207533333336,-95.26396111666666,311,480,364,2300,216841.22,55302,-100,-11,-67,11,2300,364,-11,-99,-67,2300,110,-15,-103,-79,
01/29/25 15:42:28,38.95220748333333,-95.26396113333334,311,480,364,2300,216841.22,55302,-99,-11,-68,10,2300,364,-11,-99,-67,2300,110,-16,-104,-79,
01/29/25 15:42:29,38.952207466666664,-95.26396113333334,311,480,364,2300,216841.22,55302,-99,-11,-69,12,2300,364,-11,-99,-70,2300,110,-18,-106,-82,
01/29/25 15:42:30,38.952207433333335,-95.26396113333334,311,480,364,2300,216841.22,55302,-100,-11,-67,12,2300,364,-11,-100,-70,2300,110,-19,-107,-79,2300,280,-17,-104,-79,2300,384,-20,-117,-79,
01/29/25 15:42:31,38.9522074,-95.26396113333334,311,480,364,2300,216841.22,55302,-98,-10,-67,9,2300,364,-10,-98,-67,2300,280,-17,-104,-78,2300,110,-18,-106,-78,
01/29/25 15:42:32,38.95220736666667,-95.26396115,311,480,364,2300,216841.22,55302,-99,-10,-70,11,2300,364,-10,-99,-63,2300,110,-18,-105,-80,2300,280,-17,-104,-79,
01/29/25 15:42:33,38.9522073,-95.26396116666666,311,480,364,2300,216841.22,55302,-101,-11,-70,10,2300,364,-11,-101,-67,2300,110,-20,-109,-82,2300,280,-20,-111,-82,2300,332,-17,-107,-82,
01/29/25 15:42:34,38.95220728333334,-95.26396118333334,311,480,364,2300,216841.22,55302,-101,-11,-67,10,2300,364,-11,-100,-68,2300,110,-19,-107,-80,2300,280,-18,-107,-80,
