Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI
02/04/25 15:18:44,38.915284766666666,-95.3181534,311,480,203,2300,216253.32,55302,-105,-13,-71,9,2300,203,-13,-105,-71,2300,386,-12,-105,-85,2300,332,-16,-108,-85,2300,202,-17,-113,-85,
02/04/25 15:18:47,38.91528475,-95.31815341666666,311,480,203,2300,216253.32,55302,-105,-15,-69,8,2300,203,-15,-105,-69,2300,386,-14,-105,-83,2300,332,-14,-107,-83,2300,202,-18,-108,-83,
02/04/25 15:18:50,38.91528473333334,-95.3181534,311,480,203,2300,216253.32,55302,-104,-15,-69,9,2300,203,-15,-104,-69,2300,202,-16,-105,-81,
02/04/25 15:18:53,38.91528473333334,-95.31815333333333,311,480,203,2300,216253.32,55302,-105,-15,-69,9,2300,203,-15,-105,-69,2300,202,-17,-108,-83,
02/04/25 15:18:56,38.915284766666666,-95.31815326666667,311,480,203,2300,216253.32,55302,-106,-16,-69,8,2300,203,-16,-106,-69,2300,202,-18,-110,-84,
02/04/25 15:18:59,38.91528471666667,-95.3181532,311,480,203,2300,216253.32,55302,-111,-19,-71,4,2300,203,-19,-111,-71,2300,202,-17,-119,-84,2300,386,-8,-96,-80,
02/04/25 15:19:02,38.915296866666665,-95.31814618333334,311,480,386,2300,216150.32,55302,-108,-15,-72,10,2300,386,-12,-96,-64,2300,203,-12,-97,-77,2300,332,-14,-99,-77,
02/04/25 15:19:08,38.91584415,-95.31812108333334,311,480,386,2300,216150.32,55302,-89,-15,-54,9,2300,386,-15,-89,-54,2300,203,-13,-91,-68,2300,281,-15,-91,-68,2300,332,-18,-94,-68,2300,202,-20,-96,-68,2300,110,-15,-92,-68,
02/04/25 15:19:11,38.91611138333333,-95.31801031666667,311,480,203,2300,216253.32,55302,-86,-14,-52,0,2300,203,-14,-86,-52,2300,386,-20,-98,-54,2300,110,-18,-93,-65,2300,281,-16,-94,-65,2300,202,-16,-90,-65,2300,332,-20,-93,-66,
02/04/25 15:19:14,38.91631803333333,-95.31772538333334,311,480,203,2300,216253.32,55302,-86,-15,-51,9,2300,203,-15,-86,-51,2300,386,-15,-87,-64,2300,110,-15,-87,-63,2300,202,-17,-89,-64,
02/04/25 15:19:19,38.916411,-95.31685088333333,311,480,386,2300,216150.32,55302,-89,-18,-51,0,2300,386,-18,-89,-51,2300,203,-20,-96,-51,2300,110,-16,-87,-63,2300,202,-20,-91,-63,
02/04/25 15:19:22,38.91627943333334,-95.31631086666667,311,480,386,2300,216150.32,55302,-98,-20,-51,4,2300,110,-20,-93,-51,2300,437,-20,-103,-65,2300,281,-14,-94,-65,2300,386,-20,-98,-51,2300,104,-20,-99,-65,2300,203,-16,-91,-65,2300,332,-18,-102,-65,
02/04/25 15:19:25,38.91640828333333,-95.31595365,311,480,110,2300,216458.32,55302,-93,-20,-51,6,2300,110,-20,-93,-51,2300,203,-18,-91,-63,
02/04/25 15:19:28,38.91672881666667,-95.31586035,311,480,386,2300,216150.32,55302,-91,-19,-51,0,2300,386,-19,-91,-51,2300,110,-18,-98,-52,2300,104,-16,-88,-64,
02/04/25 15:19:31,38.9170697,-95.3162253,311,480,281,2300,216247.32,55302,-91,-14,-57,8,311,480,203,5230,216253.3,55302,-79,-17,-44,7,5230,203,-20,-81,-43,311,480,386,5230,216150.3,55302,-83,-20,-44,4,5230,386,-20,-83,-44,5230,437,-16,-82,-56,5230,330,-16,-83,-56,311,480,386,
02/04/25 15:19:54,38.916658133333335,-95.31567801666667,311,480,386,5230,216150.3,55302,-79,-17,-45,8,5230,386,-17,-79,-45,
02/04/25 15:19:57,38.916712966666665,-95.31623216666667,311,480,203,2300,216253.32,55302,-92,-18,-52,7,2300,203,-18,-92,-52,2300,437,-15,-90,-64,2300,386,-16,-89,-64,2300,110,-16,-89,-64,2300,281,-14,-92,-64,
02/04/25 15:19:58,38.916793033333335,-95.3166714,311,480,203,5230,216253.3,55302,-79,-18,-45,9,5230,203,-18,-79,-44,5230,386,-13,-77,-56,
02/04/25 15:20:25,38.916658166666664,-95.31498346666666,311,480,203,5230,216253.3,55302,-73,-16,-41,8,5230,203,-15,-73,-41,
02/04/25 15:20:28,38.916572933333335,-95.3157237,311,480,203,5230,216253.3,55302,-83,-20,-41,7,5230,203,-20,-85,-43,5230,386,-15,-80,-54,5230,437,-13,-85,-55,5230,330,-17,-80,-55,5230,110,-15,-82,-55,
02/04/25 15:20:31,38.91682771666667,-95.3156962,311,480,203,5230,216253.3,55302,-77,-15,-44,4,5230,203,-16,-78,-43,5230,110,-19,-87,-55,
02/04/25 15:20:35,38.91715611666667,-95.31586445,311,480,203,5230,216253.3,55302,-82,-19,-46,7,5230,203,-19,-82,-46,
02/04/25 15:20:38,38.91711806666667,-95.31652338333333,311,480,203,2300,216253.32,55302,-93,-17,-56,0,2300,203,-17,-93,-56,
02/04/25 15:20:43,38.9173199,-95.3176175,311,480,203,2300,216253.32,55302,-87,-16,-51,10,2300,203,-16,-87,-51,2300,110,-18,-90,-62,2300,202,-19,-89,-62,2300,370,-17,-91,-62,2300,369,-19,-92,-65,
02/04/25 15:20:46,38.917535683333334,-95.31802931666667,311,480,203,2300,216253.32,55302,-87,-14,-53,10,2300,203,-14,-87,-53,2300,110,-16,-88,-64,2300,437,-15,-87,-64,2300,302,-17,-92,-66,2300,104,-16,-88,-63,
02/04/25 15:20:49,38.91776478333333,-95.31842728333334,311,480,203,2300,216253.32,55302,-113,-12,-75,9,2300,203,-15,-86,-49,2300,386,-18,-95,-63,2300,437,-18,-89,-63,
02/04/25 15:20:55,38.91816008333333,-95.31930433333333,311,480,203,2300,216253.32,55302,-90,-17,-53,8,2300,203,-17,-90,-53,2300,386,-15,-95,-65,2300,281,-15,-88,-65,2300,110,-20,-94,-65,
02/04/25 15:20:58,38.918257583333336,-95.31982843333333,311,480,203,2300,216253.32,55302,-89,-14,-54,10,2300,203,-14,-89,-54,2300,386,-20,-103,-65,2300,110,-20,-103,-65,
02/04/25 15:21:01,38.918189516666665,-95.3204487,311,480,203,2300,216253.32,55302,-98,-16,-56,8,2300,203,-16,-98,-55,2300,386,-17,-93,-68,2300,110,-20,-98,-68,
02/04/25 15:21:05,38.917814983333336,-95.32124096666666,311,480,203,2300,216253.32,55302,-100,-18,-53,7,2300,203,-17,-93,-53,2300,386,-16,-92,-66,2300,369,-15,-91,-65,2300,437,-15,-90,-66,2300,110,-16,-90,-65,
02/04/25 15:21:08,38.91727935,-95.32156951666667,311,480,386,2300,216150.32,55302,-91,-20,-49,8,2300,386,-20,-91,-49,
02/04/25 15:21:11,38.916708983333336,-95.32145108333333,311,480,203,2300,216253.32,55302,-89,-18,-51,8,2300,203,-18,-89,-51,2300,202,-20,-93,-64,2300,386,-16,-89,-64,
02/04/25 15:21:14,38.9162349,-95.32112428333333,311,480,203,2300,216253.32,55302,-86,-15,-50,9,2300,203,-15,-86,-50,2300,202,-20,-94,-62,2300,386,-18,-88,-61,2300,104,-18,-89,-62,
02/04/25 15:21:17,38.915735383333335,-95.32086133333334,311,480,203,2300,216253.32,55302,-87,-15,-52,9,2300,203,-15,-87,-52,2300,281,-17,-90,-64,2300,110,-15,-93,-65,2300,369,-20,-94,-65,
02/04/25 15:21:20,38.915260016666664,-95.32064458333333,311,480,203,2300,216253.32,55302,-90,-16,-51,7,2300,203,-16,-90,-51,2300,437,-15,-87,-63,2300,110,-16,-87,-63,2300,104,-16,-89,-63,2300,386,-15,-90,-64,
02/04/25 15:21:23,38.91485263333333,-95.32030716666667,311,480,203,2300,216253.32,55302,-108,-16,-78,7,2300,203,-17,-90,-53,2300,437,-16,-91,-65,2300,386,-16,-89,-65,2300,110,-17,-90,-65,2300,202,-20,-95,-65,
02/04/25 15:21:28,38.914360083333335,-95.3195539,311,480,203,2300,216253.32,55302,-93,-19,-53,5,775,203,-17,-86,-56,
02/04/25 15:21:31,38.91415766666667,-95.31910961666667,311,480,203,775,216253.34,55302,-92,-18,-58,7,775,203,-18,-92,-58,
02/04/25 15:21:34,38.91398795,-95.31863561666667,311,480,203,775,216253.34,55302,-91,-20,-54,7,775,203,-19,-91,-57,775,104,-20,-96,-63,775,110,-20,-94,-64,775,369,-14,-85,-64,775,370,-16,-88,-64,
02/04/25 15:21:37,38.91384425,-95.3181482,311,480,369,775,216158.14,55302,-91,-20,-56,7,775,203,-16,-91,-64,775,104,-16,-89,-64,775,110,-15,-88,-64,775,369,-20,-91,-56,775,386,-17,-90,-64,775,370,-16,-92,-65,
02/04/25 15:21:40,38.9137589,-95.31764401666666,311,480,369,775,216158.14,55302,-95,-20,-58,7,775,369,-20,-95,-58,775,110,-17,-91,-66,
02/04/25 15:21:43,38.913968233333335,-95.31726213333333,311,480,369,775,216158.14,55302,-91,-20,-57,6,775,369,-20,-91,-57,775,104,-19,-94,-64,775,386,-18,-90,-64,
02/04/25 15:21:46,38.9142196,-95.31682998333334,311,480,203,2300,216253.32,55302,-115,-13,-79,5,2300,203,-13,-115,-79,
02/04/25 15:21:52,38.914880333333336,-95.31626738333334,311,480,203,2300,216253.32,55302,-115,-13,-79,5,2300,203,-13,-115,-79,
02/04/25 15:21:55,38.91525216666667,-95.31603983333333,311,480,203,2300,216253.32,55302,-94,-20,-52,7,2300,203,-20,-94,-52,2300,386,-18,-95,-64,2300,110,-17,-93,-64,2300,437,-18,-92,-64,
02/04/25 15:21:58,38.91555935,-95.31577146666666,311,480,386,775,216150.34,55302,-87,-18,-57,8,775,386,-17,-86,-56,775,110,-16,-90,-64,
02/04/25 15:22:01,38.915873983333334,-95.31562118333333,311,480,104,775,216144.34,55302,-92,-18,-60,4,775,104,-18,-92,-60,
