Altitude,latitude,longitude,Date,Time,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI
altitude,,,,,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-93,-65,5230,79,-12,-93,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-65,10,5230,78,-10,-93,-66,5230,79,-13,-94,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-9,-93,-66,5230,79,-12,-93,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-9,-66,14,5230,78,-9,-93,-64,5230,79,-11,-93,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-11,-64,11,5230,78,-11,-93,-64,5230,79,-13,-93,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-65,11,5230,78,-9,-93,-66,5230,79,-12,-93,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-9,-65,11,5230,78,-10,-93,-64,5230,79,-12,-93,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-9,-64,11,5230,78,-9,-93,-67,5230,79,-12,-93,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-65,11,5230,78,-10,-93,-64,5230,79,-13,-93,-71,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-65,11,5230,78,-10,-93,-65,5230,79,-12,-94,-74,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-10,-93,-66,5230,79,-12,-94,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-66,14,5230,78,-10,-93,-65,5230,79,-12,-94,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-92,-10,-65,10,5230,78,-10,-92,-65,5230,79,-13,-93,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-91,-11,-61,11,5230,78,-11,-90,-59,5230,79,-13,-91,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-59,11,5230,78,-12,-89,-60,5230,79,-14,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-90,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-62,5230,79,-13,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-61,11,5230,78,-11,-89,-60,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-62,11,5230,78,-10,-89,-62,5230,79,-12,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-60,11,5230,78,-10,-89,-61,5230,79,-12,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-60,11,5230,78,-11,-89,-59,5230,79,-12,-89,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-12,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-59,10,5230,78,-10,-89,-62,5230,79,-12,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-60,5230,79,-12,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-62,12,5230,78,-11,-89,-60,5230,79,-13,-89,-67,5230,381,-20,-106,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-60,11,5230,78,-10,-89,-61,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-12,-59,11,5230,78,-12,-89,-60,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-61,5230,79,-12,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-12,-59,10,5230,78,-11,-89,-59,5230,79,-13,-90,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-12,-89,-60,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-12,-59,11,5230,78,-11,-89,-62,5230,79,-13,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-61,11,5230,78,-11,-89,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-12,-59,11,5230,78,-12,-89,-60,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-12,-59,11,5230,78,-12,-89,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-58,11,5230,78,-11,-89,-58,5230,79,-13,-89,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-12,-59,11,5230,78,-11,-89,-59,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,13,5230,78,-11,-89,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,12,5230,78,-11,-89,-59,5230,79,-13,-89,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-62,14,5230,78,-10,-89,-60,5230,79,-11,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,10,5230,78,-11,-88,-58,5230,79,-12,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,10,5230,78,-11,-89,-60,5230,79,-12,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-11,-89,-59,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-12,-59,11,5230,78,-12,-89,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-60,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-61,11,5230,78,-11,-90,-62,5230,79,-13,-91,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,15,5230,78,-11,-89,-61,5230,79,-13,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-59,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-13,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-10,-89,-59,5230,79,-12,-90,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,12,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-64,13,5230,78,-10,-89,-62,5230,79,-12,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-10,-89,-62,5230,79,-12,-89,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-10,-89,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-64,5230,79,-12,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-59,5230,79,-13,-90,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-60,5230,79,-13,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-61,5230,79,-13,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-62,17,5230,78,-10,-89,-62,5230,79,-12,-90,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-61,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-9,-63,13,5230,78,-9,-89,-62,5230,79,-12,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-62,15,5230,78,-10,-89,-62,5230,79,-11,-89,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-9,-63,14,5230,78,-9,-89,-62,5230,79,-11,-89,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,14,5230,78,-10,-89,-59,5230,79,-12,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-62,12,5230,78,-10,-89,-62,5230,79,-12,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,14,5230,78,-10,-89,-62,5230,79,-11,-90,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-63,16,5230,78,-10,-89,-62,5230,79,-11,-91,-71,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-63,16,5230,78,-9,-89,-62,5230,79,-11,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-9,-64,15,5230,78,-9,-90,-64,5230,79,-11,-91,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-9,-63,14,5230,78,-9,-89,-63,5230,79,-11,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-60,11,5230,78,-10,-89,-63,5230,79,-12,-90,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-60,11,5230,78,-10,-89,-61,5230,79,-12,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-91,-9,-66,15,5230,78,-9,-91,-62,5230,79,-12,-92,-71,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-60,5230,79,-12,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-10,-64,11,5230,78,-10,-91,-65,5230,79,-13,-94,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-12,-94,-73,
altitude,,,,,311,480,78,5230,216254.1,55302,-92,-10,-64,12,5230,78,-10,-92,-65,5230,79,-13,-94,-74,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-11,-93,-64,5230,79,-13,-96,-74,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-60,11,5230,78,-11,-90,-60,5230,79,-14,-91,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-10,-90,-62,5230,79,-13,-91,-71,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-60,11,5230,78,-10,-91,-62,5230,79,-13,-91,-71,
altitude,,,,,311,480,78,5230,216254.1,55302,-91,-10,-63,11,5230,78,-10,-91,-62,5230,79,-13,-92,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-92,-10,-64,11,5230,78,-10,-92,-64,5230,79,-12,-93,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-93,-10,-66,12,5230,78,-10,-93,-66,5230,79,-13,-95,-74,
altitude,,,,,311,480,78,5230,216254.1,55302,-92,-10,-63,11,5230,78,-10,-92,-60,5230,79,-13,-92,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-91,-10,-62,12,5230,78,-10,-92,-64,5230,79,-13,-93,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-91,-11,-61,14,5230,78,-11,-90,-62,5230,79,-13,-91,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-60,12,5230,78,-11,-89,-60,5230,79,-13,-90,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-59,12,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-89,-60,5230,79,-13,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-10,-61,13,5230,78,-10,-90,-63,5230,79,-13,-92,-72,
altitude,,,,,311,480,78,5230,216254.1,55302,-91,-11,-62,13,5230,78,-11,-91,-64,5230,79,-12,-91,-71,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-9,-62,15,5230,78,-10,-90,-62,5230,79,-12,-92,-71,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-10,-62,14,5230,78,-10,-90,-60,5230,79,-12,-90,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-61,17,5230,78,-10,-89,-61,5230,79,-13,-90,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-90,-11,-61,16,5230,78,-10,-89,-62,5230,79,-12,-90,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,13,5230,78,-12,-89,-59,5230,79,-13,-90,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,10,5230,78,-11,-88,-63,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,12,5230,78,-11,-88,-58,5230,79,-13,-89,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-61,14,5230,78,-11,-88,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-60,15,5230,78,-11,-88,-60,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-60,15,5230,78,-10,-88,-60,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,10,5230,78,-11,-88,-58,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,12,5230,78,-11,-88,-58,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,12,5230,78,-11,-89,-60,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-57,12,5230,78,-11,-88,-59,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-58,11,5230,78,-10,-88,-61,5230,79,-12,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,13,5230,78,-10,-88,-63,5230,79,-12,-88,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-9,-59,12,5230,78,-9,-88,-60,5230,79,-11,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-61,17,5230,78,-10,-88,-59,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-9,-63,17,5230,78,-9,-89,-59,5230,79,-12,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-59,11,5230,78,-11,-89,-58,5230,79,-13,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-10,-60,13,5230,78,-10,-89,-60,5230,79,-12,-89,-69,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-9,-61,14,5230,78,-9,-88,-60,5230,79,-12,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-89,-11,-59,12,5230,78,-11,-89,-61,5230,79,-12,-88,-70,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-9,-57,12,5230,78,-10,-88,-59,5230,79,-12,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,14,5230,78,-11,-88,-59,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-9,-62,14,5230,78,-10,-88,-62,5230,79,-12,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-61,14,5230,78,-10,-88,-62,5230,79,-12,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-87,-10,-58,15,5230,78,-10,-87,-58,5230,79,-13,-87,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-57,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-60,14,5230,78,-10,-88,-62,5230,79,-12,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,14,5230,78,-11,-88,-60,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-57,11,5230,78,-11,-88,-59,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-57,14,5230,78,-10,-88,-60,5230,79,-12,-89,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-59,5230,79,-13,-89,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,10,5230,78,-11,-88,-59,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-56,10,5230,78,-11,-88,-58,5230,79,-13,-88,-65,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,13,5230,78,-11,-88,-56,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-57,13,5230,78,-12,-88,-57,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,10,5230,78,-11,-88,-58,5230,79,-13,-88,-65,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-57,13,5230,78,-12,-88,-57,5230,79,-13,-88,-65,
altitude,,,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-87,-57,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-57,11,5230,78,-12,-88,-57,5230,79,-14,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-57,10,5230,78,-12,-88,-57,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-57,11,5230,78,-12,-88,-58,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-87,-11,-60,11,5230,78,-11,-87,-57,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-58,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-11,-88,-61,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-57,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-87,-11,-60,10,5230,78,-11,-87,-58,5230,79,-12,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-57,12,5230,78,-11,-88,-58,5230,79,-12,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-11,-88,-59,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-10,-88,-59,5230,79,-12,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-57,12,5230,78,-12,-88,-58,5230,79,-13,-88,-66,5230,299,-20,-104,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-59,5230,79,-11,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,13,5230,78,-11,-88,-60,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-59,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-58,5230,79,-13,-89,-66,5230,9,-20,-105,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-61,11,5230,78,-11,-88,-59,5230,79,-12,-89,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-12,-58,10,5230,78,-12,-88,-57,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,10,5230,78,-10,-88,-59,5230,79,-12,-88,-68,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-11,-88,-57,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-57,11,5230,78,-11,-88,-57,5230,79,-13,-88,-65,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-59,5230,79,-13,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-57,11,5230,78,-11,-88,-60,5230,79,-12,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-59,10,5230,78,-10,-88,-60,5230,79,-11,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-11,-88,-62,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-58,11,5230,78,-10,-88,-58,5230,79,-11,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,10,5230,78,-12,-88,-58,5230,79,-13,-88,-66,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,13,5230,78,-11,-88,-58,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-58,14,5230,78,-11,-88,-58,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-57,11,5230,78,-11,-88,-60,5230,79,-13,-88,-65,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-62,13,5230,78,-10,-88,-58,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-11,-59,13,5230,78,-11,-88,-59,5230,79,-12,-88,-67,
altitude,,,,,311,480,78,5230,216254.1,55302,-88,-10,-57,12,5230,78,-10,-88,-59,5230,79,-12,-88,-67,
