Date,Time,Max_RTT_ms,Sent_Packets,Received_Packets
2025/Mar/18,11:26:27,104.464,1,1
2025/Mar/18,11:26:28,67.466,1,1
2025/Mar/18,11:26:29,78.214,1,1
2025/Mar/18,11:26:31,65.097,1,1
2025/Mar/18,11:26:32,144.859,1,1
2025/Mar/18,11:26:33,59.157,1,1
2025/Mar/18,11:26:34,55.429,1,1
2025/Mar/18,11:26:35,140.555,1,1
2025/Mar/18,11:26:36,78.595,1,1
2025/Mar/18,11:26:38,72.627,1,1
2025/Mar/18,11:26:39,61.249,1,1
2025/Mar/18,11:26:40,127.430,1,1
2025/Mar/18,11:26:41,69.631,1,1
2025/Mar/18,11:26:42,67.395,1,1
2025/Mar/18,11:26:43,63.942,1,1
2025/Mar/18,11:26:44,192.655,1,1
2025/Mar/18,11:26:46,71.883,1,1
2025/Mar/18,11:26:47,86.634,1,1
2025/Mar/18,11:26:48,69.026,1,1
2025/Mar/18,11:26:49,75.757,1,1
2025/Mar/18,11:26:50,85.496,1,1
2025/Mar/18,11:26:51,69.992,1,1
2025/Mar/18,11:26:52,101.369,1,1
2025/Mar/18,11:26:54,58.154,1,1
2025/Mar/18,11:26:55,294.305,1,1
2025/Mar/18,11:26:56,69.697,1,1
2025/Mar/18,11:26:57,152.939,1,1
2025/Mar/18,11:26:58,99.856,1,1
2025/Mar/18,11:26:59,155.017,1,1
2025/Mar/18,11:27:00,69.214,1,1
2025/Mar/18,11:27:02,69.284,1,1
2025/Mar/18,11:27:03,179.521,1,1
2025/Mar/18,11:27:04,70.251,1,1
2025/Mar/18,11:27:05,61.746,1,1
2025/Mar/18,11:27:06,66.495,1,1
2025/Mar/18,11:27:07,68.523,1,1
2025/Mar/18,11:27:08,62.133,1,1
2025/Mar/18,11:27:09,63.250,1,1
2025/Mar/18,11:27:11,71.186,1,1
2025/Mar/18,11:27:12,67.434,1,1
2025/Mar/18,11:27:13,73.312,1,1
2025/Mar/18,11:27:14,61.151,1,1
2025/Mar/18,11:27:15,64.926,1,1
2025/Mar/18,11:27:16,66.607,1,1
2025/Mar/18,11:27:17,61.797,1,1
2025/Mar/18,11:27:19,73.920,1,1
2025/Mar/18,11:27:20,74.845,1,1
2025/Mar/18,11:27:21,66.224,1,1
2025/Mar/18,11:27:22,135.699,1,1
2025/Mar/18,11:27:23,73.195,1,1
2025/Mar/18,11:27:24,78.419,1,1
2025/Mar/18,11:27:25,63.697,1,1
2025/Mar/18,11:27:27,68.936,1,1
2025/Mar/18,11:27:28,108.187,1,1
2025/Mar/18,11:27:29,64.756,1,1
2025/Mar/18,11:27:30,74.347,1,1
2025/Mar/18,11:27:31,55.217,1,1
2025/Mar/18,11:27:32,58.690,1,1
2025/Mar/18,11:27:33,82.228,1,1
2025/Mar/18,11:27:34,98.749,1,1
2025/Mar/18,11:27:36,93.192,1,1
2025/Mar/18,11:27:37,67.247,1,1
2025/Mar/18,11:27:38,112.209,1,1
2025/Mar/18,11:27:39,63.314,1,1
2025/Mar/18,11:27:40,119.917,1,1
2025/Mar/18,11:27:41,62.205,1,1
2025/Mar/18,11:27:42,66.527,1,1
2025/Mar/18,11:27:44,172.740,1,1
2025/Mar/18,11:27:45,70.767,1,1
2025/Mar/18,11:27:46,158.225,1,1
2025/Mar/18,11:27:47,77.843,1,1
2025/Mar/18,11:27:48,67.293,1,1
2025/Mar/18,11:27:49,171.284,1,1
2025/Mar/18,11:27:50,58.129,1,1
2025/Mar/18,11:27:52,58.958,1,1
2025/Mar/18,11:27:53,72.081,1,1
2025/Mar/18,11:27:54,69.549,1,1
2025/Mar/18,11:27:55,98.965,1,1
2025/Mar/18,11:27:56,62.809,1,1
2025/Mar/18,11:27:57,73.451,1,1
2025/Mar/18,11:27:58,69.332,1,1
2025/Mar/18,11:28:00,80.195,1,1
2025/Mar/18,11:28:01,63.398,1,1
2025/Mar/18,11:28:02,62.050,1,1
2025/Mar/18,11:28:03,58.162,1,1
2025/Mar/18,11:28:04,111.002,1,1
2025/Mar/18,11:28:05,56.965,1,1
2025/Mar/18,11:28:06,118.109,1,1
2025/Mar/18,11:28:08,77.996,1,1
2025/Mar/18,11:28:09,58.557,1,1
2025/Mar/18,11:28:10,72.644,1,1
2025/Mar/18,11:28:11,70.506,1,1
2025/Mar/18,11:28:12,104.394,1,1
2025/Mar/18,11:28:13,66.533,1,1
2025/Mar/18,11:28:14,173.973,1,1
2025/Mar/18,11:28:16,75.389,1,1
2025/Mar/18,11:28:17,68.083,1,1
2025/Mar/18,11:28:18,144.667,1,1
2025/Mar/18,11:28:19,54.980,1,1
2025/Mar/18,11:28:20,145.414,1,1
2025/Mar/18,11:28:21,71.391,1,1
2025/Mar/18,11:28:22,71.638,1,1
2025/Mar/18,11:28:24,81.631,1,1
2025/Mar/18,11:28:25,70.766,1,1
2025/Mar/18,11:28:26,89.213,1,1
2025/Mar/18,11:28:27,69.461,1,1
2025/Mar/18,11:28:28,317.620,1,1
2025/Mar/18,11:28:29,63.204,1,1
2025/Mar/18,11:28:30,93.191,1,1
2025/Mar/18,11:28:32,75.583,1,1
2025/Mar/18,11:28:33,65.015,1,1
2025/Mar/18,11:28:34,66.863,1,1
2025/Mar/18,11:28:35,76.761,1,1
2025/Mar/18,11:28:36,64.674,1,1
2025/Mar/18,11:28:37,62.818,1,1
2025/Mar/18,11:28:38,69.679,1,1
2025/Mar/18,11:28:40,70.315,1,1
2025/Mar/18,11:28:41,56.456,1,1
2025/Mar/18,11:28:42,139.607,1,1
2025/Mar/18,11:28:43,62.116,1,1
2025/Mar/18,11:28:44,65.370,1,1
2025/Mar/18,11:28:45,90.982,1,1
2025/Mar/18,11:28:47,66.759,1,1
2025/Mar/18,11:28:48,82.892,1,1
2025/Mar/18,11:28:49,69.884,1,1
2025/Mar/18,11:28:50,90.764,1,1
2025/Mar/18,11:28:51,57.774,1,1
2025/Mar/18,11:28:52,153.385,1,1
2025/Mar/18,11:28:53,63.636,1,1
2025/Mar/18,11:28:55,242.067,1,1
2025/Mar/18,11:28:56,70.068,1,1
2025/Mar/18,11:28:57,256.662,1,1
2025/Mar/18,11:28:58,73.464,1,1
2025/Mar/18,11:28:59,71.376,1,1
2025/Mar/18,11:29:00,64.269,1,1
2025/Mar/18,11:29:01,103.348,1,1
2025/Mar/18,11:29:02,74.092,1,1
2025/Mar/18,11:29:04,79.974,1,1
2025/Mar/18,11:29:05,225.817,1,1
2025/Mar/18,11:29:06,55.740,1,1
2025/Mar/18,11:29:07,77.313,1,1
2025/Mar/18,11:29:08,71.543,1,1
2025/Mar/18,11:29:09,96.346,1,1
2025/Mar/18,11:29:11,62.468,1,1
2025/Mar/18,11:29:12,196.547,1,1
2025/Mar/18,11:29:13,70.158,1,1
2025/Mar/18,11:29:14,161.040,1,1
2025/Mar/18,11:29:15,71.492,1,1
2025/Mar/18,11:29:16,140.978,1,1
2025/Mar/18,11:29:17,141.092,1,1
2025/Mar/18,11:29:19,66.075,1,1
2025/Mar/18,11:29:20,120.300,1,1
2025/Mar/18,11:29:21,63.555,1,1
2025/Mar/18,11:29:22,152.674,1,1
2025/Mar/18,11:29:23,67.489,1,1
2025/Mar/18,11:29:24,56.531,1,1
2025/Mar/18,11:29:25,125.157,1,1
2025/Mar/18,11:29:27,61.395,1,1
2025/Mar/18,11:29:28,66.250,1,1
2025/Mar/18,11:29:29,62.077,1,1
2025/Mar/18,11:29:30,70.145,1,1
2025/Mar/18,11:29:31,66.989,1,1
2025/Mar/18,11:29:32,96.657,1,1
2025/Mar/18,11:29:33,63.478,1,1
2025/Mar/18,11:29:34,85.029,1,1
2025/Mar/18,11:29:36,79.677,1,1
2025/Mar/18,11:29:37,71.620,1,1
2025/Mar/18,11:29:38,58.687,1,1
2025/Mar/18,11:29:39,68.457,1,1
2025/Mar/18,11:29:40,216.739,1,1
2025/Mar/18,11:29:41,81.621,1,1
2025/Mar/18,11:29:42,190.783,1,1
2025/Mar/18,11:29:44,68.294,1,1
2025/Mar/18,11:29:45,139.502,1,1
2025/Mar/18,11:29:46,68.316,1,1
2025/Mar/18,11:29:47,67.987,1,1
2025/Mar/18,11:29:48,127.827,1,1
2025/Mar/18,11:29:49,54.746,1,1
2025/Mar/18,11:29:50,152.773,1,1
2025/Mar/18,11:29:52,64.692,1,1
2025/Mar/18,11:29:53,143.788,1,1
2025/Mar/18,11:29:54,112.085,1,1
2025/Mar/18,11:29:55,150.614,1,1
2025/Mar/18,11:29:56,111.371,1,1
2025/Mar/18,11:29:57,148.733,1,1
2025/Mar/18,11:29:58,74.956,1,1
2025/Mar/18,11:30:00,59.566,1,1
2025/Mar/18,11:30:01,64.343,1,1
2025/Mar/18,11:30:02,64.918,1,1
2025/Mar/18,11:30:03,98.130,1,1
2025/Mar/18,11:30:04,70.733,1,1
2025/Mar/18,11:30:05,213.098,1,1
2025/Mar/18,11:30:06,59.277,1,1
2025/Mar/18,11:30:08,70.544,1,1
2025/Mar/18,11:30:09,176.681,1,1
2025/Mar/18,11:30:10,66.861,1,1
2025/Mar/18,11:30:11,98.812,1,1
2025/Mar/18,11:30:12,75.148,1,1
2025/Mar/18,11:30:13,103.147,1,1
2025/Mar/18,11:30:14,64.108,1,1
2025/Mar/18,11:30:15,224.328,1,1
2025/Mar/18,11:30:17,70.015,1,1
2025/Mar/18,11:30:18,202.985,1,1
2025/Mar/18,11:30:19,77.386,1,1
2025/Mar/18,11:30:20,68.844,1,1
2025/Mar/18,11:30:21,81.681,1,1
2025/Mar/18,11:30:22,58.630,1,1
2025/Mar/18,11:30:23,131.997,1,1
2025/Mar/18,11:30:25,68.633,1,1
2025/Mar/18,11:30:26,112.815,1,1
2025/Mar/18,11:30:27,66.444,1,1
2025/Mar/18,11:30:28,66.429,1,1
2025/Mar/18,11:30:29,90.615,1,1
2025/Mar/18,11:30:30,62.297,1,1
2025/Mar/18,11:30:31,129.797,1,1
2025/Mar/18,11:30:33,73.371,1,1
2025/Mar/18,11:30:34,438.417,1,1
2025/Mar/18,11:30:35,68.745,1,1
2025/Mar/18,11:30:36,194.573,1,1
2025/Mar/18,11:30:37,173.872,1,1
2025/Mar/18,11:30:38,275.268,1,1
2025/Mar/18,11:30:39,146.518,1,1
2025/Mar/18,11:30:41,197.034,1,1
2025/Mar/18,11:30:42,179.748,1,1
2025/Mar/18,11:30:43,60.110,1,1
2025/Mar/18,11:30:44,64.641,1,1
2025/Mar/18,11:30:45,66.144,1,1
2025/Mar/18,11:30:46,67.132,1,1
2025/Mar/18,11:30:47,73.599,1,1
2025/Mar/18,11:30:49,62.863,1,1
2025/Mar/18,11:30:50,110.024,1,1
2025/Mar/18,11:30:51,70.531,1,1
2025/Mar/18,11:30:52,68.093,1,1
2025/Mar/18,11:30:53,68.132,1,1
2025/Mar/18,11:30:54,58.560,1,1
2025/Mar/18,11:30:55,60.509,1,1
2025/Mar/18,11:30:57,63.958,1,1
2025/Mar/18,11:30:58,68.622,1,1
2025/Mar/18,11:30:59,68.010,1,1
2025/Mar/18,11:31:00,63.094,1,1
2025/Mar/18,11:31:01,64.962,1,1
2025/Mar/18,11:31:02,64.896,1,1
2025/Mar/18,11:31:03,58.802,1,1
2025/Mar/18,11:31:05,65.093,1,1
2025/Mar/18,11:31:06,61.705,1,1
2025/Mar/18,11:31:07,63.366,1,1
2025/Mar/18,11:31:08,67.664,1,1
2025/Mar/18,11:31:09,68.550,1,1
2025/Mar/18,11:31:10,70.878,1,1
2025/Mar/18,11:31:11,68.568,1,1
2025/Mar/18,11:31:13,69.689,1,1
2025/Mar/18,11:31:14,64.386,1,1
2025/Mar/18,11:31:15,67.951,1,1
2025/Mar/18,11:31:16,68.018,1,1
2025/Mar/18,11:31:17,68.072,1,1
2025/Mar/18,11:31:18,64.929,1,1
2025/Mar/18,11:31:19,71.933,1,1
2025/Mar/18,11:31:21,71.043,1,1
2025/Mar/18,11:31:22,65.123,1,1
2025/Mar/18,11:31:23,85.415,1,1
2025/Mar/18,11:31:24,95.985,1,1
2025/Mar/18,11:31:25,114.036,1,1
2025/Mar/18,11:31:26,64.116,1,1
2025/Mar/18,11:31:27,339.501,1,1
2025/Mar/18,11:31:29,295.970,1,1
2025/Mar/18,11:31:30,145.079,1,1
2025/Mar/18,11:31:31,67.423,1,1
2025/Mar/18,11:31:32,111.128,1,1
2025/Mar/18,11:31:33,63.133,1,1
2025/Mar/18,11:31:34,124.525,1,1
2025/Mar/18,11:31:35,70.752,1,1
2025/Mar/18,11:31:37,77.403,1,1
2025/Mar/18,11:31:38,81.477,1,1
2025/Mar/18,11:31:39,75.656,1,1
2025/Mar/18,11:31:40,58.680,1,1
2025/Mar/18,11:31:41,62.292,1,1
2025/Mar/18,11:31:42,104.778,1,1
2025/Mar/18,11:31:44,79.980,1,1
2025/Mar/18,11:31:45,93.593,1,1
2025/Mar/18,11:31:46,84.590,1,1
2025/Mar/18,11:31:47,55.927,1,1
2025/Mar/18,11:31:48,73.533,1,1
2025/Mar/18,11:31:49,71.591,1,1
2025/Mar/18,11:31:50,60.652,1,1
2025/Mar/18,11:31:52,58.925,1,1
2025/Mar/18,11:31:53,59.506,1,1
2025/Mar/18,11:31:54,109.683,1,1
2025/Mar/18,11:31:55,76.530,1,1
2025/Mar/18,11:31:56,81.148,1,1
2025/Mar/18,11:31:57,71.931,1,1
2025/Mar/18,11:31:58,62.076,1,1
2025/Mar/18,11:32:00,234.337,1,1
2025/Mar/18,11:32:01,69.007,1,1
2025/Mar/18,11:32:02,70.008,1,1
2025/Mar/18,11:32:03,67.102,1,1
2025/Mar/18,11:32:04,75.157,1,1
2025/Mar/18,11:32:05,70.930,1,1
2025/Mar/18,11:32:06,64.176,1,1
2025/Mar/18,11:32:08,62.386,1,1
2025/Mar/18,11:32:09,56.195,1,1
2025/Mar/18,11:32:10,71.306,1,1
2025/Mar/18,11:32:11,70.873,1,1
2025/Mar/18,11:32:12,62.214,1,1
2025/Mar/18,11:32:13,65.737,1,1
2025/Mar/18,11:32:14,61.915,1,1
2025/Mar/18,11:32:15,71.064,1,1
2025/Mar/18,11:32:17,69.478,1,1
2025/Mar/18,11:32:18,57.683,1,1
2025/Mar/18,11:32:19,64.706,1,1
2025/Mar/18,11:32:20,61.228,1,1
2025/Mar/18,11:32:21,64.481,1,1
2025/Mar/18,11:32:22,68.738,1,1
2025/Mar/18,11:32:23,64.608,1,1
2025/Mar/18,11:32:25,61.352,1,1
2025/Mar/18,11:32:26,60.916,1,1
2025/Mar/18,11:32:27,65.152,1,1
2025/Mar/18,11:32:28,61.198,1,1
2025/Mar/18,11:32:29,58.623,1,1
2025/Mar/18,11:32:30,62.893,1,1
2025/Mar/18,11:32:31,69.238,1,1
2025/Mar/18,11:32:33,61.750,1,1
2025/Mar/18,11:32:34,68.837,1,1
2025/Mar/18,11:32:35,78.353,1,1
2025/Mar/18,11:32:36,71.279,1,1
2025/Mar/18,11:32:37,80.065,1,1
2025/Mar/18,11:32:38,63.391,1,1
2025/Mar/18,11:32:40,60.327,1,1
2025/Mar/18,11:32:41,76.098,1,1
2025/Mar/18,11:32:42,60.416,1,1
2025/Mar/18,11:32:43,64.433,1,1
2025/Mar/18,11:32:44,62.182,1,1
2025/Mar/18,11:32:45,78.827,1,1
2025/Mar/18,11:32:46,110.496,1,1
2025/Mar/18,11:32:48,56.956,1,1
2025/Mar/18,11:32:49,84.003,1,1
2025/Mar/18,11:32:50,63.288,1,1
2025/Mar/18,11:32:51,77.919,1,1
2025/Mar/18,11:32:52,61.052,1,1
2025/Mar/18,11:32:53,239.623,1,1
2025/Mar/18,11:32:54,61.922,1,1
2025/Mar/18,11:32:56,112.950,1,1
2025/Mar/18,11:32:57,71.246,1,1
2025/Mar/18,11:32:58,237.136,1,1
2025/Mar/18,11:32:59,64.939,1,1
2025/Mar/18,11:33:00,72.807,1,1
2025/Mar/18,11:33:01,78.932,1,1
2025/Mar/18,11:33:02,64.192,1,1
2025/Mar/18,11:33:04,64.128,1,1
2025/Mar/18,11:33:05,69.289,1,1
2025/Mar/18,11:33:06,65.795,1,1
2025/Mar/18,11:33:07,112.348,1,1
2025/Mar/18,11:33:08,69.292,1,1
2025/Mar/18,11:33:09,63.018,1,1
2025/Mar/18,11:33:10,82.262,1,1
2025/Mar/18,11:33:12,191.090,1,1
2025/Mar/18,11:33:13,74.037,1,1
2025/Mar/18,11:33:14,56.118,1,1
2025/Mar/18,11:33:15,440.558,1,1
2025/Mar/18,11:33:16,97.627,1,1
2025/Mar/18,11:33:17,68.613,1,1
2025/Mar/18,11:33:18,63.311,1,1
2025/Mar/18,11:33:20,120.183,1,1
2025/Mar/18,11:33:21,66.360,1,1
2025/Mar/18,11:33:22,170.332,1,1
2025/Mar/18,11:33:23,75.644,1,1
2025/Mar/18,11:33:24,285.038,1,1
2025/Mar/18,11:33:25,68.332,1,1
2025/Mar/18,11:33:27,65.890,1,1
2025/Mar/18,11:33:28,199.684,1,1
2025/Mar/18,11:33:29,87.319,1,1
2025/Mar/18,11:33:30,128.096,1,1
2025/Mar/18,11:33:31,62.229,1,1
2025/Mar/18,11:33:32,111.072,1,1
2025/Mar/18,11:33:33,64.542,1,1
2025/Mar/18,11:33:34,85.143,1,1
2025/Mar/18,11:33:36,63.592,1,1
2025/Mar/18,11:33:37,146.659,1,1
2025/Mar/18,11:33:38,77.866,1,1
2025/Mar/18,11:33:39,66.764,1,1
2025/Mar/18,11:33:40,81.241,1,1
2025/Mar/18,11:33:41,65.443,1,1
2025/Mar/18,11:33:43,70.920,1,1
2025/Mar/18,11:33:44,61.369,1,1
2025/Mar/18,11:33:45,112.775,1,1
2025/Mar/18,11:33:46,69.665,1,1
2025/Mar/18,11:33:47,142.345,1,1
2025/Mar/18,11:33:48,72.110,1,1
2025/Mar/18,11:33:49,64.612,1,1
2025/Mar/18,11:33:51,108.015,1,1
2025/Mar/18,11:33:52,55.456,1,1
2025/Mar/18,11:33:53,62.599,1,1
2025/Mar/18,11:33:54,67.189,1,1
2025/Mar/18,11:33:55,121.046,1,1
2025/Mar/18,11:33:56,153.815,1,1
2025/Mar/18,11:33:57,63.093,1,1
2025/Mar/18,11:33:59,78.170,1,1
2025/Mar/18,11:34:00,70.918,1,1
2025/Mar/18,11:34:01,74.058,1,1
2025/Mar/18,11:34:02,67.239,1,1
2025/Mar/18,11:34:03,58.007,1,1
2025/Mar/18,11:34:04,120.436,1,1
2025/Mar/18,11:34:05,68.867,1,1
2025/Mar/18,11:34:07,81.184,1,1
2025/Mar/18,11:34:08,64.926,1,1
2025/Mar/18,11:34:09,237.627,1,1
2025/Mar/18,11:34:10,65.773,1,1
2025/Mar/18,11:34:11,97.882,1,1
2025/Mar/18,11:34:12,80.040,1,1
2025/Mar/18,11:34:13,62.525,1,1
2025/Mar/18,11:34:15,113.582,1,1
2025/Mar/18,11:34:16,55.559,1,1
2025/Mar/18,11:34:17,77.052,1,1
2025/Mar/18,11:34:18,60.540,1,1
2025/Mar/18,11:34:19,75.017,1,1
2025/Mar/18,11:34:20,60.006,1,1
2025/Mar/18,11:34:21,126.078,1,1
2025/Mar/18,11:34:23,204.663,1,1
2025/Mar/18,11:34:24,67.786,1,1
2025/Mar/18,11:34:25,223.588,1,1
2025/Mar/18,11:34:26,64.686,1,1
2025/Mar/18,11:34:27,72.557,1,1
2025/Mar/18,11:34:28,63.759,1,1
2025/Mar/18,11:34:29,181.110,1,1
2025/Mar/18,11:34:31,95.796,1,1
2025/Mar/18,11:34:32,137.769,1,1
2025/Mar/18,11:34:33,81.229,1,1
2025/Mar/18,11:34:34,68.177,1,1
2025/Mar/18,11:34:35,70.243,1,1
2025/Mar/18,11:34:36,56.311,1,1
2025/Mar/18,11:34:38,71.039,1,1
2025/Mar/18,11:34:39,99.307,1,1
2025/Mar/18,11:34:40,55.567,1,1
2025/Mar/18,11:34:41,73.473,1,1
2025/Mar/18,11:34:42,64.763,1,1
2025/Mar/18,11:34:43,182.813,1,1
2025/Mar/18,11:34:44,58.903,1,1
2025/Mar/18,11:34:46,64.044,1,1
2025/Mar/18,11:34:47,159.744,1,1
2025/Mar/18,11:34:48,64.146,1,1
2025/Mar/18,11:34:49,67.685,1,1
2025/Mar/18,11:34:50,72.476,1,1
2025/Mar/18,11:34:51,115.413,1,1
2025/Mar/18,11:34:52,62.778,1,1
2025/Mar/18,11:34:54,100.561,1,1
2025/Mar/18,11:34:55,111.323,1,1
2025/Mar/18,11:34:56,63.311,1,1
2025/Mar/18,11:34:57,69.767,1,1
2025/Mar/18,11:34:58,273.577,1,1
2025/Mar/18,11:34:59,61.125,1,1
2025/Mar/18,11:35:00,88.727,1,1
2025/Mar/18,11:35:02,170.125,1,1
2025/Mar/18,11:35:03,63.895,1,1
2025/Mar/18,11:35:04,179.427,1,1
2025/Mar/18,11:35:05,56.488,1,1
2025/Mar/18,11:35:06,86.402,1,1
2025/Mar/18,11:35:07,69.302,1,1
2025/Mar/18,11:35:08,123.633,1,1
2025/Mar/18,11:35:09,139.567,1,1
2025/Mar/18,11:35:11,70.747,1,1
2025/Mar/18,11:35:12,90.352,1,1
2025/Mar/18,11:35:13,66.851,1,1
2025/Mar/18,11:35:14,88.646,1,1
2025/Mar/18,11:35:15,74.845,1,1
2025/Mar/18,11:35:16,120.198,1,1
2025/Mar/18,11:35:17,73.900,1,1
2025/Mar/18,11:35:19,60.897,1,1
2025/Mar/18,11:35:20,90.992,1,1
2025/Mar/18,11:35:21,91.782,1,1
2025/Mar/18,11:35:22,106.305,1,1
2025/Mar/18,11:35:23,67.694,1,1
2025/Mar/18,11:35:24,63.557,1,1
2025/Mar/18,11:35:25,85.024,1,1
2025/Mar/18,11:35:27,62.494,1,1
2025/Mar/18,11:35:28,276.157,1,1
2025/Mar/18,11:35:29,61.457,1,1
2025/Mar/18,11:35:30,60.316,1,1
2025/Mar/18,11:35:31,114.835,1,1
2025/Mar/18,11:35:32,62.535,1,1
2025/Mar/18,11:35:33,130.479,1,1
2025/Mar/18,11:35:35,70.910,1,1
2025/Mar/18,11:35:36,69.276,1,1
2025/Mar/18,11:35:37,59.891,1,1
2025/Mar/18,11:35:38,69.050,1,1
2025/Mar/18,11:35:39,59.474,1,1
2025/Mar/18,11:35:40,65.945,1,1
2025/Mar/18,11:35:41,95.142,1,1
2025/Mar/18,11:35:43,67.122,1,1
2025/Mar/18,11:35:44,186.480,1,1
2025/Mar/18,11:35:45,86.164,1,1
2025/Mar/18,11:35:46,60.219,1,1
2025/Mar/18,11:35:47,76.313,1,1
2025/Mar/18,11:35:48,62.189,1,1
2025/Mar/18,11:35:50,74.902,1,1
2025/Mar/18,11:35:51,71.485,1,1
2025/Mar/18,11:35:52,67.168,1,1
2025/Mar/18,11:35:53,70.385,1,1
2025/Mar/18,11:35:54,64.427,1,1
2025/Mar/18,11:35:55,68.617,1,1
2025/Mar/18,11:35:56,166.482,1,1
2025/Mar/18,11:35:58,63.492,1,1
2025/Mar/18,11:35:59,104.122,1,1
2025/Mar/18,11:36:00,94.501,1,1
2025/Mar/18,11:36:01,69.887,1,1
2025/Mar/18,11:36:02,72.648,1,1
2025/Mar/18,11:36:03,58.127,1,1
2025/Mar/18,11:36:04,62.831,1,1
2025/Mar/18,11:36:06,103.202,1,1
2025/Mar/18,11:36:07,59.822,1,1
2025/Mar/18,11:36:08,82.943,1,1
2025/Mar/18,11:36:09,66.034,1,1
2025/Mar/18,11:36:10,65.832,1,1
2025/Mar/18,11:36:11,68.411,1,1
2025/Mar/18,11:36:12,66.092,1,1
2025/Mar/18,11:36:14,59.606,1,1
2025/Mar/18,11:36:15,66.081,1,1
2025/Mar/18,11:36:16,119.832,1,1
2025/Mar/18,11:36:17,68.593,1,1
2025/Mar/18,11:36:18,77.149,1,1
2025/Mar/18,11:36:19,72.418,1,1
2025/Mar/18,11:36:20,56.518,1,1
2025/Mar/18,11:36:22,65.710,1,1
2025/Mar/18,11:36:23,101.561,1,1
2025/Mar/18,11:36:24,71.160,1,1
2025/Mar/18,11:36:25,72.534,1,1
2025/Mar/18,11:36:26,61.300,1,1
2025/Mar/18,11:36:27,62.949,1,1
2025/Mar/18,11:36:28,82.440,1,1
2025/Mar/18,11:36:30,63.149,1,1
2025/Mar/18,11:36:31,69.841,1,1
2025/Mar/18,11:36:32,64.753,1,1
2025/Mar/18,11:36:33,74.060,1,1
2025/Mar/18,11:36:34,69.515,1,1
2025/Mar/18,11:36:35,58.108,1,1
2025/Mar/18,11:36:37,58.596,1,1
2025/Mar/18,11:36:38,75.846,1,1
2025/Mar/18,11:36:39,220.897,1,1
2025/Mar/18,11:36:40,58.957,1,1
2025/Mar/18,11:36:41,148.393,1,1
2025/Mar/18,11:36:42,62.631,1,1
2025/Mar/18,11:36:43,220.684,1,1
2025/Mar/18,11:36:45,65.103,1,1
2025/Mar/18,11:36:46,80.898,1,1
2025/Mar/18,11:36:47,70.161,1,1
2025/Mar/18,11:36:48,82.815,1,1
2025/Mar/18,11:36:49,77.998,1,1
2025/Mar/18,11:36:50,63.922,1,1
2025/Mar/18,11:36:51,76.716,1,1
2025/Mar/18,11:36:53,66.525,1,1
2025/Mar/18,11:36:54,60.791,1,1
2025/Mar/18,11:36:55,67.803,1,1
2025/Mar/18,11:36:56,57.946,1,1
2025/Mar/18,11:36:57,71.079,1,1
2025/Mar/18,11:36:58,62.992,1,1
2025/Mar/18,11:36:59,82.958,1,1
